"id,""vin"",""start_timestamp"",""start_battery_level"",""start_battery_range"",""end_timestamp"",""end_battery_level"",""end_battery_range"",""latitude"",""longitude"",""charge_amps"",""charge_status"",""updated_at"",""charge_address"""
"1997,""LRW3F7FS5NC505810"",""2022-07-09 10:47:23"",17,44.7,""2022-07-09 11:45:56"",19,50.55,51.573524,-0.364337,10,True,NULL,NULL"
"1998,""LRW3F7FS7NC505940"",""2022-07-09 10:47:40"",44,117.15,""2022-07-09 11:08:23"",87,230.91,51.50226,-0.001792,16,True,NULL,NULL"
"1999,""LRW3F7FJ6MC387496"",""2022-07-09 10:49:48"",100,266.63,""2022-07-09 10:57:46"",100,268.05,51.51378,-0.415596,31,True,NULL,NULL"
"2000,""LRW3F7FS8NC502867"",""2022-07-09 10:53:07"",42,113.34,""2022-07-09 11:39:30"",99,271.37,51.496095,0.118075,16,True,NULL,NULL"
"2001,""LRW3F7FJ4MC387495"",""2022-07-09 11:23:48"",82,217.06,""2022-07-09 15:39:48"",98,260.1,51.586214,-0.024669,10,True,NULL,NULL"
"2002,""LRW3F7FA3MC335310"",""2022-07-09 11:51:32"",44,102.6,""2022-07-09 12:03:28"",83,192.6,51.43798,0.268998,16,True,NULL,NULL"
"2003,""LRW3F7FS6NC505606"",""2022-07-09 11:53:43"",88,238.17,""2022-07-09 12:57:53"",100,270.31,51.133954,0.228335,32,True,NULL,NULL"
"2004,""LRW3F7FS5NC505869"",""2022-07-09 11:57:34"",37,97.39,""2022-07-09 12:40:08"",100,264.39,51.400663,-0.077493,16,True,NULL,NULL"
"2005,""LRW3F7FS9NC502800"",""2022-07-09 12:30:05"",42,113.37,""2022-07-09 13:23:58"",75,202.51,51.880481,-0.413901,16,True,NULL,NULL"
"2006,""LRW3F7FAXMC335384"",""2022-07-09 12:33:03"",12,30.68,""2022-07-09 12:55:26"",13,33.75,51.360027,-0.194129,16,True,NULL,NULL"
"2007,""LRW3F7FS8NC506577"",""2022-07-09 13:17:43"",50,135.2,""2022-07-09 13:43:14"",86,229.34,51.400686,-0.077458,16,True,NULL,NULL"
"2008,""LRW3F7FSXNC502868"",""2022-07-09 13:34:00"",45,120.04,""2022-07-09 15:57:44"",88,237.25,51.523939,0.054223,16,True,NULL,NULL"
"2009,""LRW3F7FA8MC335335"",""2022-07-09 13:53:09"",11,29.09,""2022-07-09 14:29:08"",92,232.71,51.72136,-0.363558,16,True,NULL,NULL"
"2010,""LRW3F7FAXMC335384"",""2022-07-09 13:57:42"",6,15.34,""2022-07-09 14:47:42"",31,80.27,51.376269,-0.222085,16,True,NULL,NULL"
"2011,""LRW3F7FS5NC505810"",""2022-07-09 14:32:12"",7,18.79,""2022-07-09 15:13:59"",97,262.48,51.526837,-0.28359,16,True,NULL,NULL"
"2012,""LRW3F7FS8NC505350"",""2022-07-09 14:37:46"",26,69.47,""2022-07-09 14:57:53"",79,214.07,52.644048,-2.054275,16,True,NULL,NULL"
"2013,""LRW3F7FAXMC335420"",""2022-07-09 14:37:58"",18,44.98,""2022-07-09 15:25:21"",97,246.9,51.506577,-0.222028,16,True,NULL,NULL"
"2014,""LRW3F7FS0NC503009"",""2022-07-09 15:14:04"",10,25.84,""2022-07-09 16:10:10"",100,266.7,51.578036,0.185151,16,True,NULL,NULL"
"2015,""LRW3F7FS8NC502870"",""2022-07-09 15:21:51"",52,139.68,""2022-07-09 16:07:51"",100,268.46,51.461078,-0.166105,16,True,NULL,NULL"
"2016,""LRW3F7FJ3MC387486"",""2022-07-09 15:25:04"",31,82.42,""2022-07-09 15:47:25"",86,229.42,51.50243,-0.001532,16,True,NULL,NULL"
"2017,""LRW3F7FA9MC335392"",""2022-07-09 15:39:37"",23,59.29,""2022-07-10 08:37:37"",95,244.83,51.842234,-0.201361,10,True,NULL,NULL"
"2018,""LRW3F7FS6NC505671"",""2022-07-09 15:50:13"",25,68.57,""2022-07-09 16:25:47"",96,258.19,51.478099,-0.516007,16,True,NULL,NULL"
"2019,""LRW3F7FS6NC506187"",""2022-07-09 16:10:08"",53,143.65,""2022-07-09 22:17:52"",100,270.76,51.551694,-0.247494,22,True,NULL,NULL"
"2020,""LRW3F7FS8NC505350"",""2022-07-09 16:55:33"",27,71.83,""2022-07-09 17:41:49"",99,267,51.871764,0.193447,16,True,NULL,NULL"
"2021,""LRW3F7FA3MC335310"",""2022-07-09 17:00:58"",11,25.26,""2022-07-09 17:20:15"",83,192.49,51.453515,0.24653,16,True,NULL,NULL"
"2022,""LRW3F7FAXMC335384"",""2022-07-09 17:31:02"",12,30.68,""2022-07-09 19:07:04"",100,252.66,51.395323,-0.201225,16,True,NULL,NULL"
"2023,""LRW3F7FS9NC502716"",""2022-07-09 17:36:10"",36,96.43,""2022-07-09 18:17:52"",100,268.01,52.47126,-1.87417,16,True,NULL,NULL"
"2024,""LRW3F7FS6NC502883"",""2022-07-09 17:42:12"",6,16.6,""2022-07-09 18:08:28"",77,208.57,51.502341,-0.001839,16,True,NULL,NULL"
"2025,""LRW3F7FSXNC505740"",""2022-07-09 17:51:27"",21,55.68,""2022-07-09 18:29:17"",90,240.75,51.506591,-0.221982,16,True,NULL,NULL"
"2026,""LRW3F7FS9NC502876"",""2022-07-09 18:19:36"",25,65.7,""2022-07-09 18:21:49"",25,67.11,51.534214,0.715751,30,True,NULL,NULL"
"2027,""LRW3F7FA0MC335359"",""2022-07-09 18:29:04"",56,136.42,""2022-07-09 21:13:40"",95,230.33,51.363431,-0.130432,30,True,NULL,NULL"
"2028,""LRW3F7FS7NC502875"",""2022-07-09 19:03:58"",64,171.73,""2022-07-09 20:02:09"",83,224.13,51.501376,-0.199208,16,True,NULL,NULL"
"2029,""LRW3F7FS0NC505939"",""2022-07-09 19:07:14"",42,114.83,""2022-07-09 19:40:31"",98,264.64,51.526825,-0.283572,16,True,NULL,NULL"
"2030,""LRW3F7FS7NC503167"",""2022-07-09 19:35:45"",18,48.22,""2022-07-09 19:57:43"",74,198.07,51.372794,-0.118179,16,True,NULL,NULL"
"2031,""LRW3F7FS9NC503008"",""2022-07-09 19:46:17"",35,95.46,""2022-07-09 19:56:04"",65,174.85,51.478096,-0.515917,16,True,NULL,NULL"
"2032,""LRW3F7FJ5MC387490"",""2022-07-09 19:46:28"",2,5.96,""2022-07-09 20:22:44"",89,236.4,51.545674,-0.474332,16,True,NULL,NULL"
"2033,""LRW3F7FSXNC505348"",""2022-07-09 19:56:07"",44,119.55,""2022-07-10 00:43:43"",100,270.76,51.463669,-0.185143,32,True,NULL,NULL"
"2034,""LRW3F7FA6MC335379"",""2022-07-09 20:00:06"",16,39.87,""2022-07-09 21:09:38"",99,254.03,51.917272,-0.497858,16,True,NULL,NULL"
"2035,""LRW3F7FS1NC505870"",""2022-07-09 20:05:12"",24,65.69,""2022-07-09 20:49:20"",99,266.1,51.526826,-0.283505,16,True,NULL,NULL"
"2036,""LRW3F7FS8NC505476"",""2022-07-09 20:05:35"",53,141.11,""2022-07-09 20:35:58"",99,266,51.478068,-0.515656,16,True,NULL,NULL"
"2037,""LRW3F7FA3MC335310"",""2022-07-09 20:19:43"",44,101.06,""2022-07-09 21:39:35"",67,156.4,51.3597,0.535079,32,True,NULL,NULL"
"2038,""LRW3F7FS9NC505874"",""2022-07-09 20:20:29"",31,82.83,""2022-07-09 20:41:19"",79,210.49,51.526793,-0.283436,16,True,NULL,NULL"
"2039,""LRW3F7FS7NC505940"",""2022-07-09 20:24:11"",28,75.17,""2022-07-09 20:41:45"",76,202.72,51.502255,-0.001777,16,True,NULL,NULL"
"2040,""LRW3F7FA1MC335306"",""2022-07-09 20:27:42"",18,47.02,""2022-07-10 09:47:29"",45,116.03,51.749873,0.502236,5,True,NULL,NULL"
"2041,""LRW3F7FJ0MC298023"",""2022-07-09 20:32:28"",6,15.02,""2022-07-09 21:03:48"",97,244.87,51.478172,-0.515679,16,True,NULL,NULL"
"2042,""LRW3F7FS8NC502710"",""2022-07-09 20:43:33"",31,85.01,""2022-07-09 21:15:41"",100,272.56,51.135139,-0.191143,16,True,NULL,NULL"
"2043,""LRW3F7FA3MC335369"",""2022-07-09 21:06:06"",42,108.36,""2022-07-10 01:49:42"",100,256.59,51.671101,0.716318,31,True,NULL,NULL"
"2044,""LRW3F7FA8MC335352"",""2022-07-09 21:09:31"",28,70.43,""2022-07-09 21:49:52"",100,252.64,51.506708,-0.221911,16,True,NULL,NULL"
"2045,""LRW3F7FA8MC335335"",""2022-07-09 21:15:36"",39,98.49,""2022-07-09 21:43:42"",88,224.04,51.581456,-0.500641,16,True,NULL,NULL"
"2046,""LRW3F7FS7NC502939"",""2022-07-09 21:21:19"",37,99.07,""2022-07-09 22:11:45"",100,267.94,51.431597,-0.130609,16,True,NULL,NULL"
"2047,""LRW3F7FA8MC335366"",""2022-07-09 21:31:24"",20,49.33,""2022-07-09 22:11:40"",100,248.78,51.438008,0.269019,16,True,NULL,NULL"
"2048,""LRW3F7FS5NC505550"",""2022-07-09 21:48:02"",28,75.61,""2022-07-09 22:06:02"",72,193.28,51.577887,0.185116,16,True,NULL,NULL"
"2049,""LRW3F7FSXNC502790"",""2022-07-09 21:59:39"",28,76.27,""2022-07-10 02:07:05"",100,273,51.625317,-0.015101,16,True,NULL,NULL"
"2050,""LRW3F7FS8NC505350"",""2022-07-09 22:03:17"",35,94.51,""2022-07-09 22:21:46"",83,223.52,51.871758,0.193479,16,True,NULL,NULL"
"2051,""LRW3F7FS8NC502867"",""2022-07-09 22:09:46"",52,142.53,""2022-07-09 22:47:42"",100,271.9,51.464331,0.108378,16,True,NULL,NULL"
"2052,""LRW3F7FS1NC505478"",""2022-07-09 22:33:50"",31,82.74,""2022-07-09 22:59:50"",89,239.02,51.506433,-0.222588,16,True,NULL,NULL"
"2053,""LRW3F7FS4NC505734"",""2022-07-09 22:35:43"",35,93.11,""2022-07-09 23:10:31"",78,208.91,51.455956,0.151911,16,True,NULL,NULL"
"2054,""LRW3F7FA9MC335361"",""2022-07-09 22:37:33"",50,127.27,""2022-07-09 23:05:23"",99,252.5,51.526829,-0.283497,16,True,NULL,NULL"
"2055,""LRW3F7FS9NC502876"",""2022-07-09 22:43:06"",19,51.05,""2022-07-09 22:47:42"",35,93.11,51.489475,0.286491,16,True,NULL,NULL"
"2056,""LRW3F7FA2MC335315"",""2022-07-09 22:54:18"",29,73.09,""2022-07-09 23:20:09"",93,237.67,51.506642,-0.221842,16,True,NULL,NULL"
"2057,""LRW3F7FS2NC505408"",""2022-07-09 23:17:45"",19,50.04,""2022-07-10 00:03:50"",100,268.39,51.478075,-0.515914,16,True,NULL,NULL"
"2058,""LRW3F7FA5MC335387"",""2022-07-09 23:39:51"",62,158.96,""2022-07-10 02:25:22"",100,256.59,51.568615,-0.382634,32,True,NULL,NULL"
"2059,""LRW3F7FS8NC502948"",""2022-07-09 23:43:44"",33,89.31,""2022-07-10 03:27:39"",100,270.31,51.594026,-0.008033,16,True,NULL,NULL"
"2060,""LRW3F7FS7NC503167"",""2022-07-09 23:45:18"",64,171.6,""2022-07-10 08:53:32"",96,257.63,51.382915,-0.118413,10,True,NULL,NULL"
"2061,""LRW3F7FS9NC502943"",""2022-07-09 23:47:56"",35,93.1,""2022-07-10 00:20:35"",89,240.55,51.577387,-0.224084,16,True,NULL,NULL"
"2062,""LRW3F7FS0NC505732"",""2022-07-09 23:51:55"",35,94.04,""2022-07-10 00:27:36"",99,267,51.526723,-0.283283,16,True,NULL,NULL"
"2063,""LRW3F7FA3MC335310"",""2022-07-09 23:55:41"",28,64.53,""2022-07-10 03:17:05"",90,207.47,51.3597,0.535081,32,True,NULL,NULL"
"2064,""LRW3F7FA6MC335415"",""2022-07-10 00:11:05"",15,38.34,""2022-07-10 02:19:38"",59,150.31,51.526612,-0.283453,16,True,NULL,NULL"
"2065,""LRW3F7FSXNC502949"",""2022-07-10 00:41:37"",16,42.45,""2022-07-10 01:29:53"",98,261.63,51.45352,0.246885,16,True,NULL,NULL"
"2066,""LRW3F7FS9NC502876"",""2022-07-10 00:57:07"",27,72.31,""2022-07-10 01:30:20"",29,77.51,51.435388,-0.012378,10,True,NULL,NULL"
"2067,""LRW3F7FS8NC506577"",""2022-07-10 01:29:41"",33,87.96,""2022-07-10 02:09:17"",84,225.17,51.422448,-0.106538,16,True,NULL,NULL"
"2068,""LRW3F7FS9NC502795"",""2022-07-10 01:43:37"",54,146.82,""2022-07-10 01:53:30"",77,208.33,51.577878,0.185078,16,True,NULL,NULL"
"2069,""LRW3F7FS9NC502876"",""2022-07-10 01:45:26"",29,77.51,""2022-07-10 09:05:42"",55,147.94,51.435388,-0.012378,10,True,NULL,NULL"
"2070,""LRW3F7FS4NC505233"",""2022-07-10 01:56:01"",23,62.85,""2022-07-10 02:15:58"",46,123.81,51.777016,-0.220567,16,True,NULL,NULL"
"2071,""LRW3F7FS6NC505671"",""2022-07-10 02:03:25"",12,32.15,""2022-07-10 02:45:26"",24,63.33,51.401774,-0.240568,16,True,NULL,NULL"
"2072,""LRW3F7FS7NC502942"",""2022-07-10 02:25:26"",15,39.37,""2022-07-10 03:19:20"",100,271.47,51.545677,-0.474428,16,True,NULL,NULL"
"2073,""LRW3F7FS9NC505874"",""2022-07-10 02:31:47"",4,10.25,""2022-07-10 03:31:26"",100,268.95,51.526745,-0.283374,16,True,NULL,NULL"
"2074,""LRW3F7FA6MC335317"",""2022-07-10 02:33:50"",21,52.14,""2022-07-10 03:33:47"",97,248.43,51.496047,0.118101,16,True,NULL,NULL"
"2075,""LRW3F7FS5NC503166"",""2022-07-10 03:10:55"",42,112.81,""2022-07-10 03:39:36"",93,248.73,51.43799,0.268977,16,True,NULL,NULL"
"2076,""LRW3F7FS4NC505233"",""2022-07-10 03:17:25"",41,109.63,""2022-07-10 08:29:32"",100,270.31,51.902812,-0.443242,32,True,NULL,NULL"
"2077,""LRW3F7FS6NC505671"",""2022-07-10 03:25:49"",17,46.76,""2022-07-10 03:33:46"",44,117.89,51.478075,-0.516068,16,True,NULL,NULL"
"2078,""LRW3F7FS5NC503166"",""2022-07-10 03:43:35"",95,255.98,""2022-07-10 03:50:19"",99,266.6,51.43799,0.268977,16,True,NULL,NULL"
"2079,""LRW3F7FS5NC505869"",""2022-07-10 04:01:28"",24,63.85,""2022-07-10 04:43:11"",99,262.4,51.506556,-0.221961,16,True,NULL,NULL"
"2080,""LRW3F7FS4NC505345"",""2022-07-10 04:39:16"",44,116.25,""2022-07-10 05:21:30"",100,265.31,51.577353,-0.224079,16,True,NULL,NULL"
"2081,""LRW3F7FS5NC505810"",""2022-07-10 04:39:21"",5,14.2,""2022-07-10 13:09:51"",36,96.86,51.573585,-0.364381,5,True,NULL,NULL"
"2082,""LRW3F7FA5MC335387"",""2022-07-10 05:11:26"",99,255.05,""2022-07-10 05:17:24"",100,256.59,51.568615,-0.382634,32,True,NULL,NULL"
"2083,""LRW3F7FS9NC502795"",""2022-07-10 05:27:37"",43,114.76,""2022-07-10 14:39:50"",74,199.84,51.623321,-0.388746,10,True,NULL,NULL"
"2084,""LRW3F7FS8NC505350"",""2022-07-10 05:47:12"",14,38.75,""2022-07-10 12:57:15"",99,268.89,51.718454,-0.024286,32,True,NULL,NULL"
"2085,""LRW3F7FS7NC505548"",""2022-07-10 05:53:27"",30,81.75,""2022-07-10 06:37:39"",100,268.89,51.526837,-0.283576,16,True,NULL,NULL"
"2086,""LRW3F7FA7MC335407"",""2022-07-10 06:09:27"",26,66.96,""2022-07-10 11:03:26"",63,162.04,51.422432,-0.106616,16,True,NULL,NULL"
"2087,""LRW3F7FAXMC335420"",""2022-07-10 06:35:24"",30,76.16,""2022-07-10 06:47:18"",71,182.49,51.135214,-0.191403,16,True,NULL,NULL"
"2088,""LRW3F7FSXNC505804"",""2022-07-10 06:37:31"",18,49.25,""2022-07-10 06:41:26"",24,63.48,51.570465,0.013683,16,True,NULL,NULL"
"2089,""LRW3F7FSXNC505804"",""2022-07-10 06:45:17"",26,68.95,""2022-07-10 07:41:38"",100,266.5,51.570465,0.013683,16,True,NULL,NULL"
"2090,""LRW3F7FS1NC505805"",""2022-07-10 07:03:21"",51,134.72,""2022-07-10 07:33:32"",93,250.07,51.478115,-0.515953,16,True,NULL,NULL"
"2091,""LRW3F7FS5NC503166"",""2022-07-10 07:59:10"",19,50.71,""2022-07-10 08:43:52"",100,267.08,51.531455,-3.139965,16,True,NULL,NULL"
"2092,""LRW3F7FA5MC335387"",""2022-07-10 08:03:35"",99,254.03,""2022-07-10 08:09:17"",100,256.59,51.568615,-0.382634,32,True,NULL,NULL"
"2093,""LRW3F7FA2MC335394"",""2022-07-10 09:51:45"",50,127.78,""2022-07-10 21:41:29"",100,256.59,52.039588,-0.004424,10,True,NULL,NULL"
"2094,""LRW3F7FS1NC503018"",""2022-07-10 10:01:30"",23,60.96,""2022-07-10 10:19:48"",68,183.83,51.5268,-0.283525,16,True,NULL,NULL"
"2095,""LRW3F7FS6NC505346"",""2022-07-10 10:37:42"",48,130.43,""2022-07-10 13:39:58"",100,270.31,51.496091,0.118061,16,True,NULL,NULL"
"2096,""LRW3F7FA5MC335387"",""2022-07-10 10:55:35"",99,254.03,""2022-07-10 11:01:24"",100,256.59,51.568615,-0.382634,32,True,NULL,NULL"
"2097,""LRW3F7FA8MC335352"",""2022-07-10 11:03:36"",35,87.79,""2022-07-10 11:21:57"",88,222.03,51.135137,-0.191129,16,True,NULL,NULL"
"2098,""LRW3F7FA3MC335422"",""2022-07-10 11:47:37"",46,118.58,""2022-07-10 13:03:46"",63,159.98,51.655843,0.699833,32,True,NULL,NULL"
"2099,""LRW3F7FJ7MC387488"",""2022-07-10 11:52:12"",7,18.44,""2022-07-10 12:36:02"",65,174.47,51.687474,-0.223592,16,True,NULL,NULL"
"2100,""LRW3F7FS7NC502875"",""2022-07-10 11:54:04"",32,86.46,""2022-07-10 13:13:58"",100,270.31,51.559882,0.148178,16,True,NULL,NULL"
"2101,""LRW3F7FS9NC502876"",""2022-07-10 12:51:11"",30,81.29,""2022-07-10 13:30:19"",99,264.74,51.135209,-0.1914,16,True,NULL,NULL"
"2102,""LRW3F7FS9NC503008"",""2022-07-10 13:03:24"",29,78.92,""2022-07-10 13:33:23"",49,133.26,51.876956,-0.410621,16,True,NULL,NULL"
"2103,""LRW3F7FA7MC335407"",""2022-07-10 13:11:41"",59,150.81,""2022-07-10 13:11:41"",59,150.81,51.454225,-0.190795,16,True,NULL,NULL"
"2104,""LRW3F7FS1NC505478"",""2022-07-10 13:37:52"",54,144.93,""2022-07-10 13:49:55"",79,212.31,51.526729,-0.283292,16,True,NULL,NULL"
"2105,""LRW3F7FS6NC505606"",""2022-07-10 13:41:48"",91,246.68,""2022-07-10 14:09:51"",95,256.13,51.168762,-0.185169,16,True,NULL,NULL"
"2106,""LRW3F7FS9NC503008"",""2022-07-10 13:47:53"",52,139.41,""2022-07-10 14:09:58"",68,182.88,51.876941,-0.410583,16,True,NULL,NULL"
"2107,""LRW3F7FSXNC502949"",""2022-07-10 13:48:05"",27,72.47,""2022-07-10 14:29:45"",98,262.09,51.420593,-0.988044,16,True,NULL,NULL"
"2108,""LRW3F7FA5MC335387"",""2022-07-10 13:55:29"",99,254.03,""2022-07-10 14:01:05"",100,256.59,51.568615,-0.382634,32,True,NULL,NULL"
"2109,""LRW3F7FS5NC505810"",""2022-07-10 14:01:25"",35,94.33,""2022-07-10 14:17:53"",72,193.22,51.510878,-0.460453,16,True,NULL,NULL"
"2110,""LRW3F7FA8MC335352"",""2022-07-10 14:07:46"",60,152.11,""2022-07-10 14:39:52"",100,253.17,51.50661,-0.221805,16,True,NULL,NULL"
"2111,""LRW3F7FA3MC335310"",""2022-07-10 14:13:09"",46,107.85,""2022-07-10 14:23:18"",76,176.53,51.286323,0.545679,16,True,NULL,NULL"
"2112,""LRW3F7FA3MC335369"",""2022-07-10 14:13:46"",63,161.52,""2022-07-10 16:44:17"",96,245.34,51.671119,0.716296,31,True,NULL,NULL"
"2113,""LRW3F7FS9NC506815"",""2022-07-10 14:32:11"",35,93.6,""2022-07-10 15:10:04"",82,219.34,51.431625,-0.130579,16,True,NULL,NULL"
"2114,""LRW3F7FS6NC505671"",""2022-07-10 14:52:45"",14,38.97,""2022-07-10 15:44:27"",100,269.4,51.4781,-0.515598,16,True,NULL,NULL"
"2115,""LRW3F7FS1NC505870"",""2022-07-10 15:19:48"",17,46.32,""2022-07-10 15:40:08"",73,197.09,51.526874,-0.283595,16,True,NULL,NULL"
"2116,""LRW3F7FA0MC335359"",""2022-07-10 15:43:48"",68,166.8,""2022-07-10 16:01:02"",95,231.72,51.63062,-0.263574,16,True,NULL,NULL"
"2117,""LRW3F7FA7MC335407"",""2022-07-10 15:43:51"",56,143.14,""2022-07-10 16:03:28"",82,210.11,51.422438,-0.106523,16,True,NULL,NULL"
"2118,""LRW3F7FSXNC505348"",""2022-07-10 15:44:15"",61,163.97,""2022-07-10 19:10:05"",100,270.76,51.463711,-0.185192,32,True,NULL,NULL"
"2119,""LRW3F7FSXNC502871"",""2022-07-10 15:50:21"",48,127.59,""2022-07-11 00:23:37"",100,268.5,51.657233,-0.401213,16,True,NULL,NULL"
"2120,""LRW3F7FS8NC502870"",""2022-07-10 15:55:46"",43,115.12,""2022-07-10 16:31:55"",99,265.98,51.487147,0.028084,16,True,NULL,NULL"
"2121,""LRW3F7FS9NC502943"",""2022-07-10 16:01:31"",37,101.14,""2022-07-10 16:39:56"",99,266.1,51.506544,-0.22234,16,True,NULL,NULL"
"2122,""LRW3F7FA3MC335310"",""2022-07-10 16:03:25"",58,134.45,""2022-07-10 17:41:38"",86,201.07,51.359718,0.535081,32,True,NULL,NULL"
"2123,""LRW3F7FSXNC505804"",""2022-07-10 16:35:24"",54,143.98,""2022-07-10 17:07:43"",99,262.77,51.595877,0.090845,16,True,NULL,NULL"
"2124,""LRW3F7FS3NC505739"",""2022-07-10 16:41:53"",33,87.76,""2022-07-10 17:51:57"",100,269.4,51.455963,0.15187,16,True,NULL,NULL"
"2125,""LRW3F7FS0NC505732"",""2022-07-10 16:49:53"",53,142.74,""2022-07-10 17:17:43"",100,267.99,51.545724,-0.474472,16,True,NULL,NULL"
"2126,""LRW3F7FA8MC335335"",""2022-07-10 17:05:53"",14,35.72,""2022-07-10 17:35:11"",87,220.97,51.581455,-0.500668,16,True,NULL,NULL"
"2127,""LRW3F7FS5NC505810"",""2022-07-10 17:13:48"",19,50.4,""2022-07-10 18:01:50"",100,269.29,52.471103,-1.874252,16,True,NULL,NULL"
"2128,""LRW3F7FS8NC505350"",""2022-07-10 17:44:02"",54,146.02,""2022-07-10 18:15:18"",99,266.05,51.871757,0.193493,16,True,NULL,NULL"
"2129,""LRW3F7FS2NC505411"",""2022-07-10 17:47:34"",29,76.73,""2022-07-10 18:09:43"",79,211,51.494398,-0.091038,16,True,NULL,NULL"
"2130,""LRW3F7FS4NC505734"",""2022-07-10 17:55:54"",25,67.58,""2022-07-10 19:03:53"",99,267.02,51.414597,-0.122679,16,True,NULL,NULL"
"2131,""LRW3F7FS9NC502716"",""2022-07-10 17:59:47"",20,53.41,""2022-07-10 18:41:53"",95,256.19,51.526835,-0.283631,16,True,NULL,NULL"
"2132,""LRW3F7FS6NC503161"",""2022-07-10 18:07:42"",28,76.46,""2022-07-10 18:36:23"",39,103.03,51.472797,-0.071264,16,True,NULL,NULL"
"2133,""LRW3F7FA9MC335361"",""2022-07-10 18:21:43"",50,126.76,""2022-07-10 18:57:32"",100,256.59,51.526836,-0.283599,16,True,NULL,NULL"
"2134,""LRW3F7FS8NC505476"",""2022-07-10 18:39:32"",41,110.83,""2022-07-10 19:10:28"",97,261.07,51.478093,-0.515654,16,True,NULL,NULL"
"2135,""LRW3F7FS7NC502939"",""2022-07-10 18:43:36"",57,154.36,""2022-07-10 19:21:24"",99,266.33,51.406186,-0.166747,16,True,NULL,NULL"
"2136,""LRW3F7FS6NC503161"",""2022-07-10 18:44:14"",42,113.33,""2022-07-10 19:00:19"",65,174.06,51.472797,-0.071264,16,True,NULL,NULL"
"2137,""LRW3F7FS8NC502710"",""2022-07-10 19:13:03"",45,121.37,""2022-07-10 19:37:25"",98,267.53,51.302691,0.160886,16,True,NULL,NULL"
"2138,""LRW3F7FA1MC335306"",""2022-07-10 19:27:27"",16,40.38,""2022-07-10 20:09:18"",98,251.52,51.57584,0.047022,16,True,NULL,NULL"
"2139,""LRW3F7FS8NC505350"",""2022-07-10 19:53:42"",83,224,""2022-07-10 20:13:36"",100,270.31,51.871759,0.193444,16,True,NULL,NULL"
"2140,""LRW3F7FS5NC505810"",""2022-07-10 20:11:33"",51,138.46,""2022-07-10 21:43:52"",57,154.75,51.573593,-0.364397,10,True,NULL,NULL"
"2141,""LRW3F7FS1NC505870"",""2022-07-10 20:13:43"",43,114.84,""2022-07-10 20:55:54"",100,269.4,51.52683,-0.28351,16,True,NULL,NULL"
"2142,""LRW3F7FS7NC503167"",""2022-07-10 20:45:46"",14,36.4,""2022-07-10 21:35:42"",16,43.96,51.382934,-0.118422,10,True,NULL,NULL"
"2143,""LRW3F7FA1MC335354"",""2022-07-10 21:09:47"",44,112.48,""2022-07-10 23:30:45"",94,240.3,51.579379,-0.014873,16,True,NULL,NULL"
"2144,""LRW3F7FA3MC335310"",""2022-07-10 21:10:17"",38,87.21,""2022-07-10 21:19:26"",64,150.2,51.286321,0.545682,16,True,NULL,NULL"
"2145,""LRW3F7FA0MC335359"",""2022-07-10 21:41:15"",30,74.05,""2022-07-11 02:09:21"",94,231.13,51.363433,-0.13042,30,True,NULL,NULL"
"2146,""LRW3F7FJ0MC298023"",""2022-07-10 21:49:36"",6,14.51,""2022-07-10 22:31:47"",98,245.64,51.478149,-0.515874,16,True,NULL,NULL"
"2147,""LRW3F7FA2MC335363"",""2022-07-10 22:05:04"",19,48.19,""2022-07-10 22:45:33"",98,244.6,51.5268,-0.283564,16,True,NULL,NULL"
"2148,""LRW3F7FA3MC335310"",""2022-07-10 22:07:32"",54,125.37,""2022-07-11 00:05:03"",89,207.73,51.359691,0.535067,32,True,NULL,NULL"
"2149,""LRW3F7FS8NC502867"",""2022-07-10 22:07:36"",37,101.48,""2022-07-10 22:55:07"",99,269.69,51.464328,0.108412,16,True,NULL,NULL"
"2150,""LRW3F7FS9NC503008"",""2022-07-10 22:19:51"",38,102.55,""2022-07-10 22:31:38"",71,189.97,51.47808,-0.515911,16,True,NULL,NULL"
"2151,""LRW3F7FS8NC502951"",""2022-07-10 22:23:04"",94,252.04,""2022-07-11 00:02:02"",100,268.95,51.526213,-0.452213,10,True,NULL,NULL"
"2152,""LRW3F7FS4NC505233"",""2022-07-10 22:23:27"",24,65.69,""2022-07-10 22:51:50"",90,241.95,52.409614,-1.25017,16,True,NULL,NULL"
"2153,""LRW3F7FS9NC502795"",""2022-07-10 22:27:48"",67,179.77,""2022-07-11 00:29:35"",74,199.71,51.623322,-0.388712,10,True,NULL,NULL"
"2154,""LRW3F7FS2NC505408"",""2022-07-10 22:33:42"",26,68.49,""2022-07-10 23:15:49"",100,268.9,51.478097,-0.516003,16,True,NULL,NULL"
"2155,""LRW3F7FS9NC502876"",""2022-07-10 22:43:28"",77,206.59,""2022-07-11 04:45:14"",99,264.27,51.435361,-0.01236,10,True,NULL,NULL"
"2156,""LRW3F7FS7NC503167"",""2022-07-10 23:21:25"",16,43.96,""2022-07-11 00:13:22"",20,52.47,51.382934,-0.118422,10,True,NULL,NULL"
"2157,""LRW3F7FS5NC505869"",""2022-07-10 23:23:58"",38,100.82,""2022-07-11 00:02:30"",100,264.84,51.506724,-0.222123,16,True,NULL,NULL"
"2158,""LRW3F7FS5NC505810"",""2022-07-10 23:27:28"",47,128.28,""2022-07-11 01:11:55"",54,146.1,51.573596,-0.364374,10,True,NULL,NULL"
